PF02792	PF02792	PF15620	PF15620	0.0578552559936856	
PF01352	PF01352	PF01722	PF01722	0.0	
PF00096	PF00096	PF01722	PF01722	0.0	
PF01722	PF01722	PF13465	PF13465	0.0	
PF01722	PF01722	PF13894	PF13894	0.0	
PF01722	PF01722	PF12171	PF12171	0.0	
PF00071	PF00071	PF01722	PF01722	0.0	
PF01722	PF01722	PF08477	PF08477	0.0	
PF00025	PF00025	PF01722	PF01722	0.0	
PF00653	PF00653	PF01722	PF01722	0.0087374614494298	
PF01722	PF01722	PF13920	PF13920	0.0	
PF01722	PF01722	PF14447	PF14447	0.0015820120843027	
PF01722	PF01722	PF13912	PF13912	0.0	
PF01722	PF01722	PF16622	PF16622	0.0	
PF01286	PF01286	PF01722	PF01722	0.0	
PF01722	PF01722	PF18439	PF18439	0.0	
PF00130	PF00130	PF01722	PF01722	0.0	
PF01722	PF01722	PF09723	PF09723	0.0	
PF01722	PF01722	PF13451	PF13451	0.0	
PF00619	PF00619	PF01722	PF01722	0.0	
PF01722	PF01722	PF12796	PF12796	0.0	
PF01722	PF01722	PF13637	PF13637	0.0	
PF01722	PF01722	PF13857	PF13857	0.0	
PF00023	PF00023	PF01722	PF01722	0.0	
PF01722	PF01722	PF13606	PF13606	0.0	
PF01722	PF01722	PF03446	PF03446	0.0	
PF01722	PF01722	PF14833	PF14833	0.0	
PF01722	PF01722	PF03807	PF03807	0.0	
PF00046	PF00046	PF01722	PF01722	0.0	
PF01722	PF01722	PF17032	PF17032	0.0	
PF01722	PF01722	PF12874	PF12874	0.0	
PF01722	PF01722	PF15752	PF15752	0.0835969914734334	
PF01722	PF01722	PF05986	PF05986	0.0	
PF00090	PF00090	PF01722	PF01722	0.0	
PF01722	PF01722	PF08686	PF08686	0.0	
PF01722	PF01722	PF15771	PF15771	0.041890284598253	
PF01722	PF01722	PF16564	PF16564	0.0024329769063723	
PF01722	PF01722	PF14048	PF14048	0.0024329769063723	
PF01722	PF01722	PF07809	PF07809	0.024925907129388	
PF01722	PF01722	PF09764	PF09764	0.0136162974178525	
PF01722	PF01722	PF14945	PF14945	0.0136056405857283	
PF01722	PF01722	PF05605	PF05605	0.0	
PF01722	PF01722	PF01722	PF01722	0.0	
PF00615	PF00615	PF01722	PF01722	0.0	
PF00004	PF00004	PF14531	PF14531	0.0	
PF14531	PF14531	PF17862	PF17862	0.0	
PF09336	PF09336	PF14531	PF14531	0.0	
PF00001	PF00001	PF15240	PF15240	0.0	
PF00230	PF00230	PF15240	PF15240	0.0051345404421718	
PF14992	PF14992	PF15240	PF15240	0.1913086508563598	
PF03647	PF03647	PF15240	PF15240	0.0174669820868891	
PF03823	PF03823	PF15240	PF15240	0.3663966449508442	
PF00250	PF00250	PF04280	PF04280	0.0056318523408669	
PF00341	PF00341	PF04280	PF04280	0.001892933437029	
PF04280	PF04280	PF04692	PF04692	0.0295615123169417	
PF04280	PF04280	PF12220	PF12220	0.0153755310863016	
PF00076	PF00076	PF04280	PF04280	0.0	
PF04280	PF04280	PF11627	PF11627	0.0110318955162278	
PF04280	PF04280	PF16367	PF16367	0.0	
PF00025	PF00025	PF04280	PF04280	0.0	
PF04280	PF04280	PF08477	PF08477	0.0	
PF00071	PF00071	PF04280	PF04280	0.0	
PF04280	PF04280	PF09439	PF09439	0.0	
PF00503	PF00503	PF04280	PF04280	0.0	
PF00643	PF00643	PF04280	PF04280	0.0	
PF04280	PF04280	PF13445	PF13445	0.0	
PF04280	PF04280	PF04670	PF04670	0.0	
PF04280	PF04280	PF14634	PF14634	0.0	
PF04280	PF04280	PF12717	PF12717	0.0	
PF02985	PF02985	PF04280	PF04280	0.0	
PF04280	PF04280	PF13646	PF13646	0.0	
PF00651	PF00651	PF04280	PF04280	0.0	
PF04280	PF04280	PF13465	PF13465	0.0	
PF04280	PF04280	PF13894	PF13894	0.0	
PF00096	PF00096	PF04280	PF04280	0.0	
PF04280	PF04280	PF12874	PF12874	0.0	
PF00542	PF00542	PF04280	PF04280	0.0086676520119019	
PF04280	PF04280	PF16320	PF16320	0.0086676520119019	
PF00167	PF00167	PF04280	PF04280	0.0	
PF01201	PF01201	PF04280	PF04280	0.0045754500630331	
PF01159	PF01159	PF04280	PF04280	0.005276936047387	
PF03868	PF03868	PF04280	PF04280	0.0088007105593836	
PF02330	PF02330	PF04280	PF04280	0.0144385280141746	
PF00830	PF00830	PF04280	PF04280	0.0136056405857283	
PF02136	PF02136	PF04280	PF04280	0.0041195433356144	
PF00888	PF00888	PF04280	PF04280	0.0	
PF04280	PF04280	PF10557	PF10557	0.0	
PF00472	PF00472	PF04280	PF04280	0.0037409614070318	
PF01352	PF01352	PF04280	PF04280	0.0	
PF04280	PF04280	PF12171	PF12171	0.0	
PF04280	PF04280	PF13912	PF13912	0.0	
PF04280	PF04280	PF09723	PF09723	0.0	
PF04280	PF04280	PF18782	PF18782	0.0043098585829019	
PF04280	PF04280	PF18772	PF18772	0.0043098585829019	
PF04280	PF04280	PF18778	PF18778	0.0043098585829019	
PF04280	PF04280	PF08210	PF08210	0.0040114066845393	
PF04280	PF04280	PF18750	PF18750	0.0043098585829019	
PF04280	PF04280	PF18771	PF18771	0.0043098585829019	
PF04280	PF04280	PF05240	PF05240	0.0043098585829019	
PF04280	PF04280	PF18774	PF18774	0.0043098585829019	
PF04280	PF04280	PF18775	PF18775	0.0043098585829019	
PF04280	PF04280	PF18769	PF18769	0.0043098585829019	
PF04280	PF04280	PF10487	PF10487	0.050239773760334	
PF00831	PF00831	PF04280	PF04280	0.0128604702676765	
PF00466	PF00466	PF04280	PF04280	0.0031492774090993	
PF04280	PF04280	PF09809	PF09809	0.0249245120386294	
PF00642	PF00642	PF04280	PF04280	0.0	
PF04280	PF04280	PF18345	PF18345	0.0	
PF04280	PF04280	PF16131	PF16131	0.0	
PF04280	PF04280	PF07707	PF07707	0.0	
PF01344	PF01344	PF04280	PF04280	0.0	
PF04280	PF04280	PF13964	PF13964	0.0	
PF04280	PF04280	PF13415	PF13415	0.0	
PF04280	PF04280	PF13418	PF13418	0.0	
PF01504	PF01504	PF04280	PF04280	0.0063483499247308	
PF00573	PF00573	PF04280	PF04280	0.011341541297017	
PF00687	PF00687	PF04280	PF04280	0.0059976557996116	
PF04280	PF04280	PF07147	PF07147	0.0176508185232941	
PF04280	PF04280	PF13451	PF13451	0.0	
PF01286	PF01286	PF04280	PF04280	0.0	
PF04280	PF04280	PF18439	PF18439	0.0	
PF04280	PF04280	PF08213	PF08213	0.1246196016394214	
PF01632	PF01632	PF04280	PF04280	0.0121898898047995	
PF00132	PF00132	PF04280	PF04280	0.0025288094095826	
PF04280	PF04280	PF10210	PF10210	0.0312758008766896	
PF00500	PF00500	PF18808	PF18808	0.0550087144786493	
PF00500	PF00500	PF02985	PF02985	0.0055274085431275	
PF00500	PF00500	PF13646	PF13646	0.0053100796661851	
PF00500	PF00500	PF13513	PF13513	0.009441633140388	
PF00500	PF00500	PF12755	PF12755	0.0125225434451692	
PF00500	PF00500	PF18829	PF18829	0.0628860908463076	
PF00500	PF00500	PF11865	PF11865	0.0169411208035152	
PF00500	PF00500	PF12717	PF12717	0.0055790644880667	
PF00500	PF00500	PF00514	PF00514	0.0083575058953741	
PF00500	PF00500	PF01749	PF01749	0.0185499064222674	
PF00500	PF00500	PF16186	PF16186	0.0180296702839997	
PF00500	PF00500	PF03810	PF03810	0.0108240150033632	
PF00500	PF00500	PF01602	PF01602	0.0038843340454013	
PF00500	PF00500	PF11701	PF11701	0.0788071572161311	
PF00069	PF00069	PF13765	PF13765	0.0	
PF00027	PF00027	PF13765	PF13765	0.0	
PF07714	PF07714	PF13765	PF13765	0.0	
PF13765	PF13765	PF16808	PF16808	0.0044710692188713	
PF00069	PF00069	PF15227	PF15227	0.0	
PF00027	PF00027	PF15227	PF15227	0.0	
PF07714	PF07714	PF15227	PF15227	0.0	
PF15227	PF15227	PF16808	PF16808	0.0020218169600212	
PF00069	PF00069	PF04032	PF04032	0.0	
PF00027	PF00027	PF04032	PF04032	0.0	
PF04032	PF04032	PF07714	PF07714	0.0	
PF04032	PF04032	PF16808	PF16808	0.0687636868658022	
PF00069	PF00069	PF00097	PF00097	0.0	
PF00027	PF00027	PF00097	PF00097	0.0	
PF00097	PF00097	PF07714	PF07714	0.0	
PF00097	PF00097	PF16808	PF16808	0.0	
PF00069	PF00069	PF13923	PF13923	0.0	
PF00027	PF00027	PF13923	PF13923	0.0	
PF07714	PF07714	PF13923	PF13923	0.0	
PF13923	PF13923	PF16808	PF16808	0.0	
PF00069	PF00069	PF13445	PF13445	0.0	
PF00027	PF00027	PF13445	PF13445	0.0	
PF07714	PF07714	PF13445	PF13445	0.0	
PF13445	PF13445	PF16808	PF16808	0.0	
PF00069	PF00069	PF13920	PF13920	0.0	
PF00027	PF00027	PF13920	PF13920	0.0	
PF07714	PF07714	PF13920	PF13920	0.0	
PF13920	PF13920	PF16808	PF16808	0.0	
PF00069	PF00069	PF13639	PF13639	0.0	
PF00027	PF00027	PF13639	PF13639	0.0	
PF07714	PF07714	PF13639	PF13639	0.0	
PF13639	PF13639	PF16808	PF16808	0.0	
PF00069	PF00069	PF00643	PF00643	0.0	
PF00027	PF00027	PF00643	PF00643	0.0	
PF00643	PF00643	PF07714	PF07714	0.0	
PF00643	PF00643	PF16808	PF16808	0.0018465416321853	
PF00069	PF00069	PF14634	PF14634	0.0	
PF00027	PF00027	PF14634	PF14634	0.0	
PF07714	PF07714	PF14634	PF14634	0.0	
PF14634	PF14634	PF16808	PF16808	0.0	
PF00069	PF00069	PF14835	PF14835	0.0	
PF00027	PF00027	PF14835	PF14835	0.0	
PF07714	PF07714	PF14835	PF14835	0.0	
PF14835	PF14835	PF16808	PF16808	0.0234777232763161	
PF00319	PF00319	PF06773	PF06773	0.0	
PF00319	PF00319	PF08945	PF08945	0.0	
PF06773	PF06773	PF12347	PF12347	0.0150946198048846	
PF08945	PF08945	PF12347	PF12347	0.0150946198048846	
PF00038	PF00038	PF03114	PF03114	0.0	
PF00038	PF00038	PF14604	PF14604	0.0	
PF00018	PF00018	PF00038	PF00038	0.0	
PF00400	PF00400	PF01734	PF01734	0.0	
PF01734	PF01734	PF13923	PF13923	0.0	
PF00097	PF00097	PF01734	PF01734	0.0	
PF01734	PF01734	PF13920	PF13920	0.0	
PF01734	PF01734	PF13445	PF13445	0.0	
PF01734	PF01734	PF13639	PF13639	0.0	
PF01734	PF01734	PF14634	PF14634	0.0	
PF01734	PF01734	PF15227	PF15227	0.0	
PF00972	PF00972	PF01602	PF01602	0.0	
PF00972	PF00972	PF14796	PF14796	0.0137996974944623	
PF00972	PF00972	PF14797	PF14797	0.0350525745371624	
PF00972	PF00972	PF12717	PF12717	0.0014983958408219	
PF00972	PF00972	PF13646	PF13646	0.0	
PF00948	PF00948	PF01602	PF01602	0.0	
PF00948	PF00948	PF14796	PF14796	0.015363735855691	
PF00948	PF00948	PF14797	PF14797	0.0392100564624909	
PF00948	PF00948	PF12717	PF12717	0.0	
PF00948	PF00948	PF13646	PF13646	0.0	
PF00869	PF00869	PF01602	PF01602	0.0	
PF00869	PF00869	PF14796	PF14796	0.0145419955173651	
PF00869	PF00869	PF14797	PF14797	0.0370243519780044	
PF00869	PF00869	PF12717	PF12717	0.0	
PF00869	PF00869	PF13646	PF13646	0.0	
PF01349	PF01349	PF01602	PF01602	0.0	
PF01349	PF01349	PF14796	PF14796	0.015363735855691	
PF01349	PF01349	PF14797	PF14797	0.0392100564624909	
PF01349	PF01349	PF12717	PF12717	0.0	
PF01349	PF01349	PF13646	PF13646	0.0	
PF01350	PF01350	PF01602	PF01602	0.0	
PF01350	PF01350	PF14796	PF14796	0.0145370838468189	
PF01350	PF01350	PF14797	PF14797	0.0370051981652631	
PF01350	PF01350	PF12717	PF12717	0.0	
PF01350	PF01350	PF13646	PF13646	0.0	
PF01602	PF01602	PF07652	PF07652	0.0	
PF07652	PF07652	PF14796	PF14796	0.0064747485395903	
PF07652	PF07652	PF14797	PF14797	0.0160178932227733	
PF07652	PF07652	PF12717	PF12717	0.0	
PF07652	PF07652	PF13646	PF13646	0.0	
PF01002	PF01002	PF01602	PF01602	0.0	
PF01002	PF01002	PF14796	PF14796	0.0162399703116692	
PF01002	PF01002	PF14797	PF14797	0.0415044375543381	
PF01002	PF01002	PF12717	PF12717	0.001519652291247	
PF01002	PF01002	PF13646	PF13646	0.0	
PF01005	PF01005	PF01602	PF01602	0.0	
PF01005	PF01005	PF14796	PF14796	0.015364003633472	
PF01005	PF01005	PF14797	PF14797	0.0392106785253776	
PF01005	PF01005	PF12717	PF12717	0.0016627905156777	
PF01005	PF01005	PF13646	PF13646	0.0015393343908039	
PF01602	PF01602	PF02832	PF02832	0.0	
PF02832	PF02832	PF14796	PF14796	0.015368898282275	
PF02832	PF02832	PF14797	PF14797	0.0392301804884902	
PF02832	PF02832	PF12717	PF12717	0.0	
PF02832	PF02832	PF13646	PF13646	0.0	
PF01570	PF01570	PF01602	PF01602	0.0	
PF01570	PF01570	PF14796	PF14796	0.015363735855691	
PF01570	PF01570	PF14797	PF14797	0.0392100564624909	
PF01570	PF01570	PF12717	PF12717	0.0	
PF01570	PF01570	PF13646	PF13646	0.0	
PF00949	PF00949	PF01602	PF01602	0.0	
PF00949	PF00949	PF14796	PF14796	0.0109831111725379	
PF00949	PF00949	PF14797	PF14797	0.027636021644236	
PF00949	PF00949	PF12717	PF12717	0.0	
PF00949	PF00949	PF13646	PF13646	0.0	
PF01004	PF01004	PF01602	PF01602	0.0	
PF01004	PF01004	PF14796	PF14796	0.0183856457596086	
PF01004	PF01004	PF14797	PF14797	0.0472101658427466	
PF01004	PF01004	PF12717	PF12717	0.0017131352737805	
PF01004	PF01004	PF13646	PF13646	0.0015098060635928	
PF01003	PF01003	PF01602	PF01602	0.0	
PF01003	PF01003	PF14796	PF14796	0.0145370838468189	
PF01003	PF01003	PF14797	PF14797	0.0370051981652631	
PF01003	PF01003	PF12717	PF12717	0.0	
PF01003	PF01003	PF13646	PF13646	0.0	
PF01602	PF01602	PF01728	PF01728	0.0	
PF01728	PF01728	PF14796	PF14796	0.0055354734648437	
PF01728	PF01728	PF14797	PF14797	0.0136388399869629	
PF01728	PF01728	PF12717	PF12717	0.0	
PF01728	PF01728	PF13646	PF13646	0.0	
PF00270	PF00270	PF01602	PF01602	0.0	
PF00270	PF00270	PF14796	PF14796	0.0	
PF00270	PF00270	PF14797	PF14797	0.0	
PF00270	PF00270	PF12717	PF12717	0.0	
PF00270	PF00270	PF13646	PF13646	0.0	
PF00595	PF00595	PF00972	PF00972	0.0	
PF00972	PF00972	PF17820	PF17820	0.0	
PF00595	PF00595	PF00948	PF00948	0.0	
PF00948	PF00948	PF17820	PF17820	0.0	
PF00595	PF00595	PF00869	PF00869	0.0	
PF00869	PF00869	PF17820	PF17820	0.0	
PF00595	PF00595	PF01349	PF01349	0.0	
PF01349	PF01349	PF17820	PF17820	0.0	
PF00595	PF00595	PF01350	PF01350	0.0	
PF01350	PF01350	PF17820	PF17820	0.0	
PF00595	PF00595	PF07652	PF07652	0.0	
PF07652	PF07652	PF17820	PF17820	0.0	
PF00595	PF00595	PF01002	PF01002	0.0	
PF01002	PF01002	PF17820	PF17820	0.0	
PF00595	PF00595	PF01005	PF01005	0.0	
PF01005	PF01005	PF17820	PF17820	0.0	
PF00595	PF00595	PF02832	PF02832	0.0	
PF02832	PF02832	PF17820	PF17820	0.0	
PF00595	PF00595	PF01570	PF01570	0.0	
PF01570	PF01570	PF17820	PF17820	0.0	
PF00595	PF00595	PF00949	PF00949	0.0	
PF00949	PF00949	PF17820	PF17820	0.0	
PF00595	PF00595	PF01004	PF01004	0.0	
PF01004	PF01004	PF17820	PF17820	0.0	
PF00595	PF00595	PF01003	PF01003	0.0	
PF01003	PF01003	PF17820	PF17820	0.0	
PF00595	PF00595	PF01728	PF01728	0.0	
PF01728	PF01728	PF17820	PF17820	0.0	
PF00270	PF00270	PF00595	PF00595	0.0	
PF00270	PF00270	PF17820	PF17820	0.0	
PF00972	PF00972	PF01023	PF01023	0.0033395552702918	
PF00972	PF00972	PF13499	PF13499	0.0	
PF00948	PF00948	PF01023	PF01023	0.0037244623215016	
PF00948	PF00948	PF13499	PF13499	0.0	
PF00869	PF00869	PF01023	PF01023	0.0035216054948108	
PF00869	PF00869	PF13499	PF13499	0.0	
PF01023	PF01023	PF01349	PF01349	0.0037244623215016	
PF01349	PF01349	PF13499	PF13499	0.0	
PF01023	PF01023	PF01350	PF01350	0.0035214700402083	
PF01350	PF01350	PF13499	PF13499	0.0	
PF01023	PF01023	PF07652	PF07652	0.0021433961950122	
PF07652	PF07652	PF13499	PF13499	0.0	
PF01002	PF01002	PF01023	PF01023	0.0039505155160914	
PF01002	PF01002	PF13499	PF13499	0.0	
PF01005	PF01005	PF01023	PF01023	0.0037244623215016	
PF01005	PF01005	PF13499	PF13499	0.0	
PF01023	PF01023	PF02832	PF02832	0.0037246038411069	
PF02832	PF02832	PF13499	PF13499	0.0	
PF01023	PF01023	PF01570	PF01570	0.0037244623215016	
PF01570	PF01570	PF13499	PF13499	0.0	
PF00949	PF00949	PF01023	PF01023	0.0026522928978553	
PF00949	PF00949	PF13499	PF13499	0.0	
PF01004	PF01004	PF01023	PF01023	0.0044971796950626	
PF01004	PF01004	PF13499	PF13499	0.0	
PF01003	PF01003	PF01023	PF01023	0.0035214700402083	
PF01003	PF01003	PF13499	PF13499	0.0	
PF01023	PF01023	PF01728	PF01728	0.0	
PF01728	PF01728	PF13499	PF13499	0.0	
PF00270	PF00270	PF01023	PF01023	0.0	
PF00270	PF00270	PF13499	PF13499	0.0	
PF00972	PF00972	PF16680	PF16680	0.0	
PF00972	PF00972	PF16681	PF16681	0.0	
PF00972	PF00972	PF02189	PF02189	0.0215507430166645	
PF00948	PF00948	PF16680	PF16680	0.0	
PF00948	PF00948	PF16681	PF16681	0.0	
PF00948	PF00948	PF02189	PF02189	0.0240910792129108	
PF00869	PF00869	PF16680	PF16680	0.0	
PF00869	PF00869	PF16681	PF16681	0.0	
PF00869	PF00869	PF02189	PF02189	0.0227523046270113	
PF01349	PF01349	PF16680	PF16680	0.0	
PF01349	PF01349	PF16681	PF16681	0.0	
PF01349	PF01349	PF02189	PF02189	0.0240910792129108	
PF01350	PF01350	PF16680	PF16680	0.0	
PF01350	PF01350	PF16681	PF16681	0.0	
PF01350	PF01350	PF02189	PF02189	0.0227470967152952	
PF07652	PF07652	PF16680	PF16680	0.0	
PF07652	PF07652	PF16681	PF16681	0.0	
PF02189	PF02189	PF07652	PF07652	0.0099138204943161	
PF01002	PF01002	PF16680	PF16680	0.0	
PF01002	PF01002	PF16681	PF16681	0.0	
PF01002	PF01002	PF02189	PF02189	0.0255456004704812	
PF01005	PF01005	PF16680	PF16680	0.0	
PF01005	PF01005	PF16681	PF16681	0.0	
PF01005	PF01005	PF02189	PF02189	0.0240910792129108	
PF02832	PF02832	PF16680	PF16680	0.0	
PF02832	PF02832	PF16681	PF16681	0.0	
PF02189	PF02189	PF02832	PF02832	0.0240965552746087	
PF01570	PF01570	PF16680	PF16680	0.0	
PF01570	PF01570	PF16681	PF16681	0.0	
PF01570	PF01570	PF02189	PF02189	0.0240910792129108	
PF00949	PF00949	PF16680	PF16680	0.0	
PF00949	PF00949	PF16681	PF16681	0.0	
PF00949	PF00949	PF02189	PF02189	0.0170270278416374	
PF01004	PF01004	PF16680	PF16680	0.0	
PF01004	PF01004	PF16681	PF16681	0.0	
PF01004	PF01004	PF02189	PF02189	0.0291109011678935	
PF01003	PF01003	PF16680	PF16680	0.0	
PF01003	PF01003	PF16681	PF16681	0.0	
PF01003	PF01003	PF02189	PF02189	0.0227470967152952	
PF01728	PF01728	PF16680	PF16680	0.0	
PF01728	PF01728	PF16681	PF16681	0.0	
PF01728	PF01728	PF02189	PF02189	0.0084509249222017	
PF00270	PF00270	PF16680	PF16680	0.0	
PF00270	PF00270	PF16681	PF16681	0.0	
PF00270	PF00270	PF02189	PF02189	0.0	
PF00012	PF00012	PF00972	PF00972	0.0	
PF00972	PF00972	PF06723	PF06723	0.0	
PF00012	PF00012	PF00948	PF00948	0.0	
PF00948	PF00948	PF06723	PF06723	0.0	
PF00012	PF00012	PF00869	PF00869	0.0	
PF00869	PF00869	PF06723	PF06723	0.0	
PF00012	PF00012	PF01349	PF01349	0.0	
PF01349	PF01349	PF06723	PF06723	0.0	
PF00012	PF00012	PF01350	PF01350	0.0	
PF01350	PF01350	PF06723	PF06723	0.0	
PF00012	PF00012	PF07652	PF07652	0.0	
PF06723	PF06723	PF07652	PF07652	0.0	
PF00012	PF00012	PF01002	PF01002	0.0	
PF01002	PF01002	PF06723	PF06723	0.0	
PF00012	PF00012	PF01005	PF01005	0.0	
PF01005	PF01005	PF06723	PF06723	0.0	
PF00012	PF00012	PF02832	PF02832	0.0	
PF02832	PF02832	PF06723	PF06723	0.0	
PF00012	PF00012	PF01570	PF01570	0.0	
PF01570	PF01570	PF06723	PF06723	0.0	
PF00012	PF00012	PF00949	PF00949	0.0	
PF00949	PF00949	PF06723	PF06723	0.0	
PF00012	PF00012	PF01004	PF01004	0.0018080841888757	
PF01004	PF01004	PF06723	PF06723	0.0018319780821292	
PF00012	PF00012	PF01003	PF01003	0.0	
PF01003	PF01003	PF06723	PF06723	0.0	
PF00012	PF00012	PF01728	PF01728	0.0	
PF01728	PF01728	PF06723	PF06723	0.0	
PF00012	PF00012	PF00270	PF00270	0.0020463587329903	
PF00270	PF00270	PF06723	PF06723	0.002037627897773	
PF00478	PF00478	PF00972	PF00972	0.0018732894458357	
PF00972	PF00972	PF03060	PF03060	0.0025590556838893	
PF00571	PF00571	PF00972	PF00972	0.0	
PF00972	PF00972	PF01070	PF01070	0.0021320758151967	
PF00972	PF00972	PF00977	PF00977	0.0033204404530646	
PF00478	PF00478	PF00948	PF00948	0.0020767748533316	
PF00948	PF00948	PF03060	PF03060	0.0028392625896466	
PF00571	PF00571	PF00948	PF00948	0.0	
PF00948	PF00948	PF01070	PF01070	0.002364286952191	
PF00948	PF00948	PF00977	PF00977	0.0036857755627477	
PF00478	PF00478	PF00869	PF00869	0.0019698238607089	
PF00869	PF00869	PF03060	PF03060	0.0026919345044937	
PF00571	PF00571	PF00869	PF00869	0.0	
PF00869	PF00869	PF01070	PF01070	0.0022422255035207	
PF00869	PF00869	PF00977	PF00977	0.0034936331744376	
PF00478	PF00478	PF01349	PF01349	0.0020767748533316	
PF01349	PF01349	PF03060	PF03060	0.0028392625896466	
PF00571	PF00571	PF01349	PF01349	0.0	
PF01070	PF01070	PF01349	PF01349	0.002364286952191	
PF00977	PF00977	PF01349	PF01349	0.0036857755627477	
PF00478	PF00478	PF01350	PF01350	0.0019696752608831	
PF01350	PF01350	PF03060	PF03060	0.0026916985251124	
PF00571	PF00571	PF01350	PF01350	0.0	
PF01070	PF01070	PF01350	PF01350	0.0022420505918672	
PF00977	PF00977	PF01350	PF01350	0.003493354682051	
PF00478	PF00478	PF07652	PF07652	0.0	
PF03060	PF03060	PF07652	PF07652	0.0	
PF00571	PF00571	PF07652	PF07652	0.0	
PF01070	PF01070	PF07652	PF07652	0.0	
PF00977	PF00977	PF07652	PF07652	0.0015857035138394	
PF00478	PF00478	PF01002	PF01002	0.0021944813097517	
PF01002	PF01002	PF03060	PF03060	0.0030012093115889	
PF00571	PF00571	PF01002	PF01002	0.0	
PF01002	PF01002	PF01070	PF01070	0.0024986092858076	
PF00977	PF00977	PF01002	PF01002	0.0038973644937441	
PF00478	PF00478	PF01005	PF01005	0.0020767748533316	
PF01005	PF01005	PF03060	PF03060	0.0028392625896466	
PF00571	PF00571	PF01005	PF01005	0.0	
PF01005	PF01005	PF01070	PF01070	0.002364286952191	
PF00977	PF00977	PF01005	PF01005	0.0036857755627477	
PF00478	PF00478	PF02832	PF02832	0.0020769312397677	
PF02832	PF02832	PF03060	PF03060	0.0028395109305925	
PF00571	PF00571	PF02832	PF02832	0.0	
PF01070	PF01070	PF02832	PF02832	0.0023644710283011	
PF00977	PF00977	PF02832	PF02832	0.0036860686397773	
PF00478	PF00478	PF01570	PF01570	0.0020767748533316	
PF01570	PF01570	PF03060	PF03060	0.0028392625896466	
PF00571	PF00571	PF01570	PF01570	0.0	
PF01070	PF01070	PF01570	PF01570	0.002364286952191	
PF00977	PF00977	PF01570	PF01570	0.0036857755627477	
PF00478	PF00478	PF00949	PF00949	0.0015040565827621	
PF00949	PF00949	PF03060	PF03060	0.0020515451954492	
PF00571	PF00571	PF00949	PF00949	0.0	
PF00949	PF00949	PF01070	PF01070	0.0017109918044424	
PF00949	PF00949	PF00977	PF00977	0.0026596856515154	
PF00478	PF00478	PF01004	PF01004	0.0024768820847515	
PF01004	PF01004	PF03060	PF03060	0.0033905873980638	
PF00571	PF00571	PF01004	PF01004	0.0	
PF01004	PF01004	PF01070	PF01070	0.0028210702790488	
PF00977	PF00977	PF01004	PF01004	0.004406312746151	
PF00478	PF00478	PF01003	PF01003	0.0019696752608831	
PF01003	PF01003	PF03060	PF03060	0.0026916985251124	
PF00571	PF00571	PF01003	PF01003	0.0	
PF01003	PF01003	PF01070	PF01070	0.0022420505918672	
PF00977	PF00977	PF01003	PF01003	0.003493354682051	
PF00478	PF00478	PF01728	PF01728	0.0017149438619278	
PF01728	PF01728	PF03060	PF03060	0.0024124089538019	
PF00571	PF00571	PF01728	PF01728	0.0	
PF01070	PF01070	PF01728	PF01728	0.001974667579411	
PF00977	PF00977	PF01728	PF01728	0.0032380016777651	
PF00270	PF00270	PF00478	PF00478	0.0	
PF00270	PF00270	PF03060	PF03060	0.0	
PF00270	PF00270	PF00571	PF00571	0.0	
PF00270	PF00270	PF01070	PF01070	0.0	
PF00270	PF00270	PF00977	PF00977	0.0	
PF00972	PF00972	PF12796	PF12796	0.0	
PF00023	PF00023	PF00972	PF00972	0.0	
PF00972	PF00972	PF13606	PF13606	0.0	
PF00972	PF00972	PF13857	PF13857	0.0	
PF00972	PF00972	PF13637	PF13637	0.0	
PF00948	PF00948	PF12796	PF12796	0.0	
PF00023	PF00023	PF00948	PF00948	0.0	
PF00948	PF00948	PF13606	PF13606	0.0	
PF00948	PF00948	PF13857	PF13857	0.0	
PF00948	PF00948	PF13637	PF13637	0.0	
PF00869	PF00869	PF12796	PF12796	0.0	
PF00023	PF00023	PF00869	PF00869	0.0	
PF00869	PF00869	PF13606	PF13606	0.0	
PF00869	PF00869	PF13857	PF13857	0.0	
PF00869	PF00869	PF13637	PF13637	0.0	
PF01349	PF01349	PF12796	PF12796	0.0	
PF00023	PF00023	PF01349	PF01349	0.0	
PF01349	PF01349	PF13606	PF13606	0.0	
PF01349	PF01349	PF13857	PF13857	0.0	
PF01349	PF01349	PF13637	PF13637	0.0	
PF01350	PF01350	PF12796	PF12796	0.0	
PF00023	PF00023	PF01350	PF01350	0.0	
PF01350	PF01350	PF13606	PF13606	0.0	
PF01350	PF01350	PF13857	PF13857	0.0	
PF01350	PF01350	PF13637	PF13637	0.0	
PF07652	PF07652	PF12796	PF12796	0.0	
PF00023	PF00023	PF07652	PF07652	0.0	
PF07652	PF07652	PF13606	PF13606	0.0	
PF07652	PF07652	PF13857	PF13857	0.0	
PF07652	PF07652	PF13637	PF13637	0.0	
PF01002	PF01002	PF12796	PF12796	0.0	
PF00023	PF00023	PF01002	PF01002	0.0	
PF01002	PF01002	PF13606	PF13606	0.0	
PF01002	PF01002	PF13857	PF13857	0.0	
PF01002	PF01002	PF13637	PF13637	0.0	
PF01005	PF01005	PF12796	PF12796	0.0	
PF00023	PF00023	PF01005	PF01005	0.0	
PF01005	PF01005	PF13606	PF13606	0.0	
PF01005	PF01005	PF13857	PF13857	0.0	
PF01005	PF01005	PF13637	PF13637	0.0	
